id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah,satuan,tahun
10562,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050005,CIANTING UTARA,32.14.05,SUKATANI,32.14.05.2006,CIANTING UTARA,227,KRTS,2020
10563,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050006,SUKATANI,32.14.05,SUKATANI,32.14.05.2001,SUKATANI,842,KRTS,2020
10564,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050007,MALANGNENGAH,32.14.05,SUKATANI,32.14.05.2002,MALANGNENGAH,346,KRTS,2020
10565,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050008,CILALAWI,32.14.05,SUKATANI,32.14.05.2003,CILALAWI,450,KRTS,2020
10566,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050009,SUKAMAJU,32.14.05,SUKATANI,32.14.05.2004,SUKAMAJU,373,KRTS,2020
10567,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050010,CIPICUNG,32.14.05,SUKATANI,32.14.05.2005,CIPICUNG,303,KRTS,2020
10568,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050011,TAJURSINDANG,32.14.05,SUKATANI,32.14.05.2009,TAJURSINDANG,530,KRTS,2020
10569,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050012,SINDANGLAYA,32.14.05,SUKATANI,32.14.05.2014,SINDANGLAYA,444,KRTS,2020
10570,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050013,PANYINDANGAN,32.14.05,SUKATANI,32.14.05.2013,PANYINDANGAN,694,KRTS,2020
10571,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050014,SUKAJAYA,32.14.05,SUKATANI,32.14.05.2012,SUKAJAYA,485,KRTS,2020
10572,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050015,CIJANTUNG,32.14.05,SUKATANI,32.14.05.2011,CIJANTUNG,409,KRTS,2020
10573,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060001,PASIRANGIN,32.14.06,DARANGDAN,32.14.06.2010,PASIRANGIN,817,KRTS,2020
10574,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060002,NANGEWER,32.14.06,DARANGDAN,32.14.06.2004,NANGEWER,636,KRTS,2020
10575,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060003,NEGLASARI,32.14.06,DARANGDAN,32.14.06.2014,NEGLASARI,393,KRTS,2020
10576,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060004,LINGGASARI,32.14.06,DARANGDAN,32.14.06.2006,LINGGARSARI,388,KRTS,2020
10577,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060005,SAWIT,32.14.06,DARANGDAN,32.14.06.2007,SAWIT,371,KRTS,2020
10578,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060006,SIRNAMANAH,32.14.06,DARANGDAN,32.14.06.2012,SIRNAMANAH,231,KRTS,2020
10579,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060007,DEPOK,32.14.06,DARANGDAN,32.14.06.2002,DEPOK,658,KRTS,2020
10580,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060008,LEGOKSARI,32.14.06,DARANGDAN,32.14.06.2011,LEGOKSARI,231,KRTS,2020
10581,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060009,MEKARSARI,32.14.06,DARANGDAN,32.14.06.2005,MEKARSARI,495,KRTS,2020
10582,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060012,GUNUNGHEJO,32.14.06,DARANGDAN,32.14.06.2009,GUNUNGHEJO,482,KRTS,2020
10583,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060013,DARANGDAN,32.14.06,DARANGDAN,32.14.06.2001,DARANGDAN,538,KRTS,2020
10584,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060014,SADARKARYA,32.14.06,DARANGDAN,32.14.06.2013,SADARKARYA,197,KRTS,2020
10585,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060015,LINGGAMUKTI,32.14.06,DARANGDAN,32.14.06.2008,LINGGAMUKTI,486,KRTS,2020
10586,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060016,CILINGGA,32.14.06,DARANGDAN,32.14.06.2003,CILINGGA,466,KRTS,2020
10587,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060017,NAGRAK,32.14.06,DARANGDAN,32.14.06.2015,NAGRAK,810,KRTS,2020
10588,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070001,CIBINGBIN,32.14.11,BOJONG,32.14.11.2007,CIBINGBIN,887,KRTS,2020
10589,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070002,BOJONG TIMUR,32.14.11,BOJONG,32.14.11.2002,BOJONG TIMUR,331,KRTS,2020
10590,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070003,PASANGGRAHAN,32.14.11,BOJONG,32.14.11.2014,PASANGGRAHAN,317,KRTS,2020
10591,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070004,CIHANJAWAR,32.14.11,BOJONG,32.14.11.2004,CIHANJAWAR,391,KRTS,2020
10592,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070005,CIKERIS,32.14.11,BOJONG,32.14.11.2003,CIKERIS,271,KRTS,2020
10593,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070006,BOJONG BARAT,32.14.11,BOJONG,32.14.11.2001,BOJONG BARAT,273,KRTS,2020
10594,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070007,PANGKALAN,32.14.11,BOJONG,32.14.11.2009,PANGKALAN,340,KRTS,2020
10595,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070008,SUKAMANAH,32.14.11,BOJONG,32.14.11.2011,SUKAMANAH,380,KRTS,2020
10596,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070009,PAWENANG,32.14.11,BOJONG,32.14.11.2010,PAWENANG,272,KRTS,2020
10597,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070010,SINDANGSARI,32.14.11,BOJONG,32.14.11.2013,SINDANGSARI,331,KRTS,2020
10598,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070011,SINDANGPANON,32.14.11,BOJONG,32.14.11.2012,SINDANGPANON,584,KRTS,2020
10599,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070012,CIPEUNDEUY,32.14.11,BOJONG,32.14.11.2005,CIPEUNDEUY,521,KRTS,2020
10600,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070013,CILEUNCA,32.14.11,BOJONG,32.14.11.2006,CILEUNCA,470,KRTS,2020
10601,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070014,KERTASARI,32.14.11,BOJONG,32.14.11.2008,KERTASARI,633,KRTS,2020
10602,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080001,NANGERANG,32.14.09,WANAYASA,32.14.09.2008,NANGERANG,255,KRTS,2020
10603,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080002,SIMPANG,32.14.09,WANAYASA,32.14.09.2004,SIMPANG,273,KRTS,2020
10604,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080003,SAKAMBANG,32.14.09,WANAYASA,32.14.09.2012,SAKAMBANG,263,KRTS,2020
10605,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080004,NAGROG,32.14.09,WANAYASA,32.14.09.2005,NAGROG,350,KRTS,2020
10606,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080005,CIBUNTU,32.14.09,WANAYASA,32.14.09.2006,CIBUNTU,251,KRTS,2020
10607,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080006,SUMURUGUL,32.14.09,WANAYASA,32.14.09.2010,SUMURUGUL,255,KRTS,2020
10608,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080007,RAHARJA,32.14.09,WANAYASA,32.14.09.2011,RAHARJA,183,KRTS,2020
10609,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080008,WANAYASA,32.14.09,WANAYASA,32.14.09.2001,WANAYASA,428,KRTS,2020
10610,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080009,BABAKAN,32.14.09,WANAYASA,32.14.09.2007,BABAKAN,369,KRTS,2020
10611,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080016,WANASARI,32.14.09,WANAYASA,32.14.09.2003,WANASARI,340,KRTS,2020
10612,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080017,LEGOKHUNI,32.14.09,WANAYASA,32.14.09.2014,LEGOKHUNI,299,KRTS,2020
10613,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080018,CIAWI,32.14.09,WANAYASA,32.14.09.2009,CIAWI,380,KRTS,2020
10614,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080019,SUKADAMI,32.14.09,WANAYASA,32.14.09.2002,SUKADAMI,324,KRTS,2020
10615,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080020,TARINGGUL TONGGOH,32.14.09,WANAYASA,32.14.09.2013,TARINGGUL TONGGOH,407,KRTS,2020
10616,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080021,TARINGGUL TENGAH,32.14.09,WANAYASA,32.14.09.2015,TARINGGUL TENGAH,470,KRTS,2020
10617,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081001,PUSAKAMULYA,32.14.17,KIARAPEDES,32.14.17.2009,PUSAKAMULYA,605,KRTS,2020
10618,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081002,PARAKAN GAROKGEK,32.14.17,KIARAPEDES,32.14.17.2003,PARAKANGAROKGEK,315,KRTS,2020
10619,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081003,CIRACAS,32.14.17,KIARAPEDES,32.14.17.2002,CIRACAS,316,KRTS,2020
10620,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081004,KIARAPEDES,32.14.17,KIARAPEDES,32.14.17.2001,KARANGPEDAS,302,KRTS,2020
10621,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081005,CIBEBER,32.14.17,KIARAPEDES,32.14.17.2008,CIBEBER,243,KRTS,2020
10622,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081006,SUMBERSARI,32.14.17,KIARAPEDES,32.14.17.2010,SUMBERSARI,235,KRTS,2020
10623,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081007,MEKARJAYA,32.14.17,KIARAPEDES,32.14.17.2005,MEKARJAYA,252,KRTS,2020
10624,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081008,MARGALUYU,32.14.17,KIARAPEDES,32.14.17.2006,MARGALUYU,299,KRTS,2020
10625,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081009,GARDU,32.14.17,KIARAPEDES,32.14.17.2007,GARDU,235,KRTS,2020
10626,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081010,TARINGGUL LANDEUH,32.14.17,KIARAPEDES,32.14.17.2004,TARINGGULLANDEUH,196,KRTS,2020
10627,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090009,CIHERANG,32.14.10,PASAWAHAN,32.14.10.2004,CIHERANG,352,KRTS,2020
10628,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090010,CIDAHU,32.14.10,PASAWAHAN,32.14.10.2005,CIDAHU,209,KRTS,2020
10629,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090011,PASAWAHAN ANYAR,32.14.10,PASAWAHAN,32.14.10.2001,PASAWAHANANYAR,155,KRTS,2020
10630,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090012,PASAWAHANKIDUL,32.14.10,PASAWAHAN,32.14.10.2006,PASAWAHANKIDUL,232,KRTS,2020
10631,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090013,SAWAH KULON,32.14.10,PASAWAHAN,32.14.10.2003,SAWAHKULON,217,KRTS,2020
10632,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090014,KERTAJAYA,32.14.10,PASAWAHAN,32.14.10.2007,KERTAJAYA,474,KRTS,2020
10633,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090015,LEBAKANYAR,32.14.10,PASAWAHAN,32.14.10.2008,LEBAKANYAR,297,KRTS,2020
10634,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090016,CIHUNI,32.14.10,PASAWAHAN,32.14.10.2012,CIHUNI,257,KRTS,2020
10635,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090017,WARUNGKADU,32.14.10,PASAWAHAN,32.14.10.2011,WARUNGKADU,176,KRTS,2020
10636,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090018,SELAAWI,32.14.10,PASAWAHAN,32.14.10.2009,SELAAWI,410,KRTS,2020
10637,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090019,MARGASARI,32.14.10,PASAWAHAN,32.14.10.2010,MARGASARI,564,KRTS,2020
10638,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090020,PASAWAHAN,32.14.10,PASAWAHAN,32.14.10.2002,PASAWAHAN,361,KRTS,2020
10639,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091001,BUNGUR JAYA,32.14.16,PONDOKSALAM,32.14.16.2008,BUNGURJAYA,220,KRTS,2020
10640,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091002,PONDOKBUNGUR,32.14.16,PONDOKSALAM,32.14.16.2002,PONDOKBUNGUR,272,KRTS,2020
10641,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091003,SALEM,32.14.16,PONDOKSALAM,32.14.16.2003,SALEM,250,KRTS,2020
10642,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091004,GALUDRA,32.14.16,PONDOKSALAM,32.14.16.2004,GALUDRA,215,KRTS,2020
10643,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091005,SUKAJADI,32.14.16,PONDOKSALAM,32.14.16.2010,SUKAJADI,298,KRTS,2020
10644,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091006,TANJUNGSARI,32.14.16,PONDOKSALAM,32.14.16.2005,TANJUNGSARI,414,KRTS,2020
10645,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091007,SALAM JAYA,32.14.16,PONDOKSALAM,32.14.16.2007,SALAMJAYA,371,KRTS,2020
10646,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091008,SITU,32.14.16,PONDOKSALAM,32.14.16.2011,SITU,251,KRTS,2020
10647,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091009,PARAKANSALAM,32.14.16,PONDOKSALAM,32.14.16.2001,PARAKANSALAM,260,KRTS,2020
10648,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091010,SALAM MULYA,32.14.16,PONDOKSALAM,32.14.16.2006,SALAMMULYA,147,KRTS,2020
10649,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214091,PONDOK SALAM,3214091011,GURUDUG,32.14.16,PONDOKSALAM,32.14.16.2009,GURUDUG,442,KRTS,2020
10650,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100005,SINDANGKASIH,32.14.01,PURWAKARTA,32.14.01.1004,SINDANGKASIH,1268,KRTS,2020
10651,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100006,NAGERI KIDUL,32.14.01,PURWAKARTA,32.14.01.1001,NAGRI KIDUL,761,KRTS,2020
10652,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100007,NAGERI TENGAH,32.14.01,PURWAKARTA,32.14.01.1003,NAGRI TENGAH,598,KRTS,2020
10653,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100008,CIPAISAN,32.14.01,PURWAKARTA,32.14.01.1005,CIPAISAN,655,KRTS,2020
10654,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100009,NAGERI KALER,32.14.01,PURWAKARTA,32.14.01.1002,NAGRI KALER,1062,KRTS,2020
10655,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100010,TEGALMUNJUL,32.14.01,PURWAKARTA,32.14.01.1008,TEGALMUNCUL,895,KRTS,2020
10656,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100011,CITALANG,32.14.01,PURWAKARTA,32.14.01.2010,CITALANG,397,KRTS,2020
10657,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100012,MUNJULJAYA,32.14.01,PURWAKARTA,32.14.01.1009,MUNJULJAYA,665,KRTS,2020
10658,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100013,CISEUREUH,32.14.01,PURWAKARTA,32.14.01.1007,CISEUREUH,709,KRTS,2020
10659,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214100,PURWAKARTA,3214100016,PURWAMEKAR,32.14.01,PURWAKARTA,32.14.01.1006,PURWAMEKAR,550,KRTS,2020
10660,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101001,MARACANG,32.14.12,BABAKANCIKAO,32.14.12.2006,MARANCANG,531,KRTS,2020
10661,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101002,CIWARENG,32.14.12,BABAKANCIKAO,32.14.12.2007,CIWARENG,495,KRTS,2020
10662,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101003,MULYAMEKAR,32.14.12,BABAKANCIKAO,32.14.12.2008,MULYAMEKAR,510,KRTS,2020
10663,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101004,CIGELAM,32.14.12,BABAKANCIKAO,32.14.12.2009,CIGELAM,555,KRTS,2020
10664,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101005,BABAKANCIKAO,32.14.12,BABAKANCIKAO,32.14.12.2004,BABAKANCIKAO,271,KRTS,2020
10665,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101006,KADUMEKAR,32.14.12,BABAKANCIKAO,32.14.12.2005,KADUMEKAR,169,KRTS,2020
10666,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101007,HEGARMANAH,32.14.12,BABAKANCIKAO,32.14.12.2003,HEGARMANAH,373,KRTS,2020
10667,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101008,CICADAS,32.14.12,BABAKANCIKAO,32.14.12.2002,CICADAS,408,KRTS,2020
10668,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214101,BABAKANCIKAO,3214101009,CILANGKAP,32.14.12,BABAKANCIKAO,32.14.12.2001,CILANGKAP,319,KRTS,2020
10669,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110001,CIRENDE,32.14.02,CAMPAKA,32.14.02.2004,CIRENDE,220,KRTS,2020
10670,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110010,BENTENG,32.14.02,CAMPAKA,32.14.02.2003,BENTENG,236,KRTS,2020
10671,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110011,CAMPAKA,32.14.02,CAMPAKA,32.14.02.2001,CAMPAKA,143,KRTS,2020
10672,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110012,CAMPAKASARI,32.14.02,CAMPAKA,32.14.02.2002,CAMPAKASARI,302,KRTS,2020
10673,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110023,CIJUNTI,32.14.02,CAMPAKA,32.14.02.2009,CIJUNTI,563,KRTS,2020
10674,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110024,CISAAT,32.14.02,CAMPAKA,32.14.02.2010,CISAAT,568,KRTS,2020
10675,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110025,CIMAHI,32.14.02,CAMPAKA,32.14.02.2008,CIMAHI,446,KRTS,2020
10676,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110026,CIKUMPAY,32.14.02,CAMPAKA,32.14.02.2005,CIKUMPAY,313,KRTS,2020
10677,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110027,CIJAYA,32.14.02,CAMPAKA,32.14.02.2006,CIJAYA,242,KRTS,2020
10678,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214110,CAMPAKA,3214110028,KERTAMUKTI,32.14.02,CAMPAKA,32.14.02.2007,KERTAMUKTI,310,KRTS,2020
10679,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111001,WANAWALI,32.14.14,CIBATU,32.14.14.2009,WANAWALI,152,KRTS,2020
10680,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111002,CIKADU,32.14.14,CIBATU,32.14.14.2007,CIKADU,223,KRTS,2020
10681,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111003,CIBUKAMANAH,32.14.14,CIBATU,32.14.14.2008,CIBUKAMANAH,321,KRTS,2020
10682,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111004,CIRANGKONG,32.14.14,CIBATU,32.14.14.2006,CIRANGKONG,342,KRTS,2020
10683,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111005,CIPANCUR,32.14.14,CIBATU,32.14.14.2010,CIPANCUR,204,KRTS,2020
10684,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111006,CIPINANG,32.14.14,CIBATU,32.14.14.2004,CIPINANG,327,KRTS,2020
10685,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111007,CIPARUNGSARI,32.14.14,CIBATU,32.14.14.2005,CIPARUNGSARI,262,KRTS,2020
10686,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111008,KARYAMEKAR,32.14.14,CIBATU,32.14.14.2003,KARYAMEKAR,422,KRTS,2020
10687,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111009,CIBATU,32.14.14,CIBATU,32.14.14.2001,CIBATU,297,KRTS,2020
10688,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214111,CIBATU,3214111010,CILANDAK,32.14.14,CIBATU,32.14.14.2002,CILANDAK,288,KRTS,2020
10689,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112001,CIWANGI,32.14.13,BUNGURSARI,32.14.13.2001,CIWANGI,364,KRTS,2020
10690,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112002,CIBENING,32.14.13,BUNGURSARI,32.14.13.2002,CIBENING,373,KRTS,2020
10691,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112003,BUNGURSARI,32.14.13,BUNGURSARI,32.14.13.2003,BUNGURSARI,145,KRTS,2020
10692,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112004,CIBUNGUR,32.14.13,BUNGURSARI,32.14.13.2005,CIBUNGUR,258,KRTS,2020
10693,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112005,DANGDEUR,32.14.13,BUNGURSARI,32.14.13.2004,DANGDEUR,145,KRTS,2020
10694,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112006,WANAKERTA,32.14.13,BUNGURSARI,32.14.13.2006,WANAKERTA,223,KRTS,2020
10695,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112007,CINANGKA,32.14.13,BUNGURSARI,32.14.13.2007,CINANGKA,218,KRTS,2020
10696,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112008,CIKOPO,32.14.13,BUNGURSARI,32.14.13.2008,CIKOPO,280,KRTS,2020
10697,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112009,KARANGMUKTI,32.14.13,BUNGURSARI,32.14.13.2010,KARANGMUKTI,211,KRTS,2020
10698,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214112,BUNGURSARI,3214112010,CIBODAS,32.14.13,BUNGURSARI,32.14.13.2009,CIBODAS,579,KRTS,2020
