id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_bantuan_sosial,satuan,tahun
4427,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213200,PUSAKANAGARA,3213200013,RANCADAKA,32.13.10,PUSAKANAGARA,32.13.10.2012,RANCADAKA,208,KRTS,2020
4428,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213200,PUSAKANAGARA,3213200014,PATIMBAN,32.13.10,PUSAKANAGARA,32.13.10.2008,PATIMBAN,130,KRTS,2020
4429,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213200,PUSAKANAGARA,3213200015,MUNDUSARI,32.13.10,PUSAKANAGARA,32.13.10.2015,MUNDUSARI,180,KRTS,2020
4430,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201001,BOJONG TENGAH,32.13.30,PUSAKAJAYA,32.13.30.2004,BOJONGTENGAH,135,KRTS,2020
4431,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201002,BOJONGJAYA,32.13.30,PUSAKAJAYA,32.13.30.2005,BOJONGJAYA,154,KRTS,2020
4432,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201003,CIGUGUR,32.13.30,PUSAKAJAYA,32.13.30.2006,CIGUGUR,190,KRTS,2020
4433,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201004,CIGUGUR KALER,32.13.30,PUSAKAJAYA,32.13.30.2007,CIGUGUR KALER,84,KRTS,2020
4434,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201005,RANGDU,32.13.30,PUSAKAJAYA,32.13.30.2008,RANGDU,79,KRTS,2020
4435,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201006,KARANGANYAR,32.13.30,PUSAKAJAYA,32.13.30.2003,KARANGANYAR,410,KRTS,2020
4436,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201007,KEBONDANAS,32.13.30,PUSAKAJAYA,32.13.30.2001,KEBONDANAS,104,KRTS,2020
4437,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213201,PUSAKAJAYA,3213201008,PUSAKAJAYA,32.13.30,PUSAKAJAYA,32.13.30.2002,PUSAKAJAYA,134,KRTS,2020
4438,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210002,TEGALURUNG,32.13.21,LEGONKULON,32.13.21.2001,TEGALURUNG,127,KRTS,2020
4439,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210003,MAYANGAN,32.13.21,LEGONKULON,32.13.21.2004,MAYANGAN,17,KRTS,2020
4440,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210004,LEGONWETAN,32.13.21,LEGONKULON,32.13.21.2005,LEGONWETAN,30,KRTS,2020
4441,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210005,LEGONKULON,32.13.21,LEGONKULON,32.13.21.2003,LEGONKULON,163,KRTS,2020
4442,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210006,PANGARENGAN,32.13.21,LEGONKULON,32.13.21.2006,PANGARENGAN,116,KRTS,2020
4443,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210007,BOBOS,32.13.21,LEGONKULON,32.13.21.2002,BOBOS,156,KRTS,2020
4444,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213210,LEGONKULON,3213210008,KARANGMULYA,32.13.21,LEGONKULON,32.13.21.2007,KARANGMULYA,242,KRTS,2020
4445,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220001,CILAMAYA HILIR,32.13.13,BLANAKAN,32.13.13.2007,CILAMAYAHILIR,117,KRTS,2020
4446,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220002,CILAMAYA GIRANG,32.13.13,BLANAKAN,32.13.13.2005,CILAMAYAGIRANG,235,KRTS,2020
4447,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220003,RAWAMEKAR,32.13.13,BLANAKAN,32.13.13.2008,RAWAMEKAR,157,KRTS,2020
4448,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220004,RAWAMENENG,32.13.13,BLANAKAN,32.13.13.2004,RAWAMENENG,385,KRTS,2020
4449,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220005,JAYAMUKTI,32.13.13,BLANAKAN,32.13.13.2006,JAYAMUKTI,186,KRTS,2020
4450,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220006,BLANAKAN,32.13.13,BLANAKAN,32.13.13.2003,BLANAKAN,284,KRTS,2020
4451,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220007,LANGENSARI,32.13.13,BLANAKAN,32.13.13.2009,LANGENSARI,164,KRTS,2020
4452,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220008,MUARA,32.13.13,BLANAKAN,32.13.13.2002,MUARA,284,KRTS,2020
4453,32,JAWA BARAT,3213,KABUPATEN SUBANG,3213220,BLANAKAN,3213220009,TANJUNGTIGA,32.13.13,BLANAKAN,32.13.13.2001,TANJUNGTIGA,338,KRTS,2020
4454,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010006,JATIMEKAR,32.14.03,JATILUHUR,32.14.03.2002,JATIMEKAR,9,KRTS,2020
4455,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010007,CIKAOBANDUNG,32.14.03,JATILUHUR,32.14.03.2001,CIKAOBANDUNG,0,KRTS,2020
4456,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010008,JATILUHUR,32.14.03,JATILUHUR,32.14.03.2003,JATILUHUR,45,KRTS,2020
4457,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010009,CILEGONG,32.14.03,JATILUHUR,32.14.03.2004,CILEGONG,31,KRTS,2020
4458,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010010,KEMBANGKUNING,32.14.03,JATILUHUR,32.14.03.2005,KEMBANGKUNING,37,KRTS,2020
4459,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010011,CIBINONG,32.14.03,JATILUHUR,32.14.03.2006,CIBINONG,0,KRTS,2020
4460,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010015,PARAKANLIMA,32.14.03,JATILUHUR,32.14.03.2010,PARAKANLIMA,0,KRTS,2020
4461,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010016,CISALADA,32.14.03,JATILUHUR,32.14.03.2009,CISALADA,1,KRTS,2020
4462,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010017,MEKARGALIH,32.14.03,JATILUHUR,32.14.03.2008,MEKARGALIH,16,KRTS,2020
4463,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214010,JATILUHUR,3214010018,BUNDER,32.14.03,JATILUHUR,32.14.03.2007,BUNDER,0,KRTS,2020
4464,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011001,PARUNGBANTENG,32.14.15,SUKASARI,32.14.15.2005,PARUNGBANTENG,23,KRTS,2020
4465,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011002,SUKASARI,32.14.15,SUKASARI,32.14.15.2004,SUKASARI,9,KRTS,2020
4466,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011003,CIRIRIP,32.14.15,SUKASARI,32.14.15.2003,CIRIRIP,0,KRTS,2020
4467,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011004,KERTAMANAH,32.14.15,SUKASARI,32.14.15.2002,KERTAMANAH,1,KRTS,2020
4468,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214011,SUKASARI,3214011005,KUTAMANAH,32.14.15,SUKASARI,32.14.15.2001,KUTAMANAH,28,KRTS,2020
4469,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020001,TEGALDATAR,32.14.07,MANIIS,32.14.07.2004,TEGALDATAR,0,KRTS,2020
4470,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020002,SINARGALIH,32.14.07,MANIIS,32.14.07.2003,SINARGALIH,33,KRTS,2020
4471,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020003,CITAMIANG,32.14.07,MANIIS,32.14.07.2002,CITAMIANG,37,KRTS,2020
4472,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020004,CIJATI,32.14.07,MANIIS,32.14.07.2005,CIJATI,0,KRTS,2020
4473,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020005,GUNUNGKARUNG,32.14.07,MANIIS,32.14.07.2001,GUNUNGKARUNG,0,KRTS,2020
4474,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020006,PASIRJAMBU,32.14.07,MANIIS,32.14.07.2008,PASIRJAMBU,0,KRTS,2020
4475,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020007,CIRAMAHILIR,32.14.07,MANIIS,32.14.07.2006,CIRAMAHILIR,0,KRTS,2020
4476,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214020,MANIIS,3214020008,SUKAMUKTI,32.14.07,MANIIS,32.14.07.2007,SUKAMUKTI,0,KRTS,2020
4477,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030001,SUKAHAJI,32.14.08,TEGALWARU,32.14.08.2007,SUKAHAJI,31,KRTS,2020
4478,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030003,CADASSARI,32.14.08,TEGALWARU,32.14.08.2009,CADASSARI,0,KRTS,2020
4479,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030004,CADASMEKAR,32.14.08,TEGALWARU,32.14.08.2010,CADASMEKAR,0,KRTS,2020
4480,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030006,BATUTUMPANG,32.14.08,TEGALWARU,32.14.08.2001,BATUTUMPANG,0,KRTS,2020
4481,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030007,TEGALWARU,32.14.08,TEGALWARU,32.14.08.2003,TEGALWARU,10,KRTS,2020
4482,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030008,TEGALSARI,32.14.08,TEGALWARU,32.14.08.2004,TEGALSARI,0,KRTS,2020
4483,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030009,WARUNGJERUK,32.14.08,TEGALWARU,32.14.08.2005,WARUNGJERUK,0,KRTS,2020
4484,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030010,GALUMPIT,32.14.08,TEGALWARU,32.14.08.2006,GALUMPIT,18,KRTS,2020
4485,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030011,CISARUA,32.14.08,TEGALWARU,32.14.08.2011,CISARUA,30,KRTS,2020
4486,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030012,SUKAMULYA,32.14.08,TEGALWARU,32.14.08.2012,SUKAMULYA,0,KRTS,2020
4487,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214030,TEGAL WARU,3214030013,PASANGGRAHAN,32.14.08,TEGALWARU,32.14.08.2013,PASANGGRAHAN,0,KRTS,2020
4488,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040001,RAWASARI,32.14.04,PLERED,32.14.04.2008,RAWASARI,0,KRTS,2020
4489,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040002,GANDASOLI,32.14.04,PLERED,32.14.04.2005,GANDASOLI,0,KRTS,2020
4490,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040003,GANDAMEKAR,32.14.04,PLERED,32.14.04.2012,GANDAMEKAR,47,KRTS,2020
4491,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040004,CIBOGOHILIR,32.14.04,PLERED,32.14.04.2003,CIBOGOHILIR,61,KRTS,2020
4492,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040005,PALINGGIHAN,32.14.04,PLERED,32.14.04.2002,PALINGGIHAN,0,KRTS,2020
4493,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040006,BABAKAN SARI,32.14.04,PLERED,32.14.04.2011,BABAKANSARI,41,KRTS,2020
4494,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040007,P L E R E D,32.14.04,PLERED,32.14.04.2001,PLERED,24,KRTS,2020
4495,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040008,SINDANGSARI,32.14.04,PLERED,32.14.04.2010,SINDANGSARI,26,KRTS,2020
4496,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040009,CITEKO,32.14.04,PLERED,32.14.04.2006,CITEKO,0,KRTS,2020
4497,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040010,CITEKOKALER,32.14.04,PLERED,32.14.04.2013,CITEKOKALER,0,KRTS,2020
4498,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040011,LINGGARSARI,32.14.04,PLERED,32.14.04.2004,LINGGASARI,0,KRTS,2020
4499,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040012,PAMOYANAN,32.14.04,PLERED,32.14.04.2014,PAMOYANAN,31,KRTS,2020
4500,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040013,LIUNGGUNUNG,32.14.04,PLERED,32.14.04.2007,LIUNGGUNUNG,61,KRTS,2020
4501,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040014,ANJUN,32.14.04,PLERED,32.14.04.2009,ANJUN,0,KRTS,2020
4502,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040015,CIBOGO GIRANG,32.14.04,PLERED,32.14.04.2016,CIBOGO GIRANG,0,KRTS,2020
4503,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214040,PLERED,3214040016,SEMPUR,32.14.04,PLERED,32.14.04.2015,SEMPUR,0,KRTS,2020
4504,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050002,CIANTING,32.14.05,SUKATANI,32.14.05.2007,CIANTING,0,KRTS,2020
4505,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050003,PASIRMUNJUL,32.14.05,SUKATANI,32.14.05.2008,PASIRMUNJUL,29,KRTS,2020
4506,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050004,CIBODAS,32.14.05,SUKATANI,32.14.05.2010,CIBODAS,39,KRTS,2020
4507,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050005,CIANTING UTARA,32.14.05,SUKATANI,32.14.05.2006,CIANTING UTARA,0,KRTS,2020
4508,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050007,MALANGNENGAH,32.14.05,SUKATANI,32.14.05.2002,MALANGNENGAH,0,KRTS,2020
4509,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050008,CILALAWI,32.14.05,SUKATANI,32.14.05.2003,CILALAWI,0,KRTS,2020
4510,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050009,SUKAMAJU,32.14.05,SUKATANI,32.14.05.2004,SUKAMAJU,0,KRTS,2020
4511,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050010,CIPICUNG,32.14.05,SUKATANI,32.14.05.2005,CIPICUNG,31,KRTS,2020
4512,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050011,TAJURSINDANG,32.14.05,SUKATANI,32.14.05.2009,TAJURSINDANG,26,KRTS,2020
4513,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050012,SINDANGLAYA,32.14.05,SUKATANI,32.14.05.2014,SINDANGLAYA,64,KRTS,2020
4514,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050013,PANYINDANGAN,32.14.05,SUKATANI,32.14.05.2013,PANYINDANGAN,0,KRTS,2020
4515,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050014,SUKAJAYA,32.14.05,SUKATANI,32.14.05.2012,SUKAJAYA,0,KRTS,2020
4516,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214050,SUKATANI,3214050015,CIJANTUNG,32.14.05,SUKATANI,32.14.05.2011,CIJANTUNG,0,KRTS,2020
4517,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060001,PASIRANGIN,32.14.06,DARANGDAN,32.14.06.2010,PASIRANGIN,0,KRTS,2020
4518,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060002,NANGEWER,32.14.06,DARANGDAN,32.14.06.2004,NANGEWER,0,KRTS,2020
4519,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060003,NEGLASARI,32.14.06,DARANGDAN,32.14.06.2014,NEGLASARI,16,KRTS,2020
4520,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060006,SIRNAMANAH,32.14.06,DARANGDAN,32.14.06.2012,SIRNAMANAH,0,KRTS,2020
4521,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060012,GUNUNGHEJO,32.14.06,DARANGDAN,32.14.06.2009,GUNUNGHEJO,5,KRTS,2020
4522,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060013,DARANGDAN,32.14.06,DARANGDAN,32.14.06.2001,DARANGDAN,0,KRTS,2020
4523,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060014,SADARKARYA,32.14.06,DARANGDAN,32.14.06.2013,SADARKARYA,0,KRTS,2020
4524,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060015,LINGGAMUKTI,32.14.06,DARANGDAN,32.14.06.2008,LINGGAMUKTI,0,KRTS,2020
4525,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060016,CILINGGA,32.14.06,DARANGDAN,32.14.06.2003,CILINGGA,0,KRTS,2020
4526,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214060,DARANGDAN,3214060017,NAGRAK,32.14.06,DARANGDAN,32.14.06.2015,NAGRAK,49,KRTS,2020
4527,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070001,CIBINGBIN,32.14.11,BOJONG,32.14.11.2007,CIBINGBIN,0,KRTS,2020
4528,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070002,BOJONG TIMUR,32.14.11,BOJONG,32.14.11.2002,BOJONG TIMUR,36,KRTS,2020
4529,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070003,PASANGGRAHAN,32.14.11,BOJONG,32.14.11.2014,PASANGGRAHAN,0,KRTS,2020
4530,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070004,CIHANJAWAR,32.14.11,BOJONG,32.14.11.2004,CIHANJAWAR,0,KRTS,2020
4531,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070005,CIKERIS,32.14.11,BOJONG,32.14.11.2003,CIKERIS,0,KRTS,2020
4532,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070006,BOJONG BARAT,32.14.11,BOJONG,32.14.11.2001,BOJONG BARAT,0,KRTS,2020
4533,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070007,PANGKALAN,32.14.11,BOJONG,32.14.11.2009,PANGKALAN,0,KRTS,2020
4534,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070008,SUKAMANAH,32.14.11,BOJONG,32.14.11.2011,SUKAMANAH,0,KRTS,2020
4535,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070009,PAWENANG,32.14.11,BOJONG,32.14.11.2010,PAWENANG,0,KRTS,2020
4536,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070010,SINDANGSARI,32.14.11,BOJONG,32.14.11.2013,SINDANGSARI,16,KRTS,2020
4537,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070011,SINDANGPANON,32.14.11,BOJONG,32.14.11.2012,SINDANGPANON,0,KRTS,2020
4538,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070012,CIPEUNDEUY,32.14.11,BOJONG,32.14.11.2005,CIPEUNDEUY,62,KRTS,2020
4539,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070013,CILEUNCA,32.14.11,BOJONG,32.14.11.2006,CILEUNCA,0,KRTS,2020
4540,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214070,BOJONG,3214070014,KERTASARI,32.14.11,BOJONG,32.14.11.2008,KERTASARI,0,KRTS,2020
4541,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080001,NANGERANG,32.14.09,WANAYASA,32.14.09.2008,NANGERANG,14,KRTS,2020
4542,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080002,SIMPANG,32.14.09,WANAYASA,32.14.09.2004,SIMPANG,0,KRTS,2020
4543,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080003,SAKAMBANG,32.14.09,WANAYASA,32.14.09.2012,SAKAMBANG,0,KRTS,2020
4544,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080005,CIBUNTU,32.14.09,WANAYASA,32.14.09.2006,CIBUNTU,21,KRTS,2020
4545,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080006,SUMURUGUL,32.14.09,WANAYASA,32.14.09.2010,SUMURUGUL,0,KRTS,2020
4546,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080007,RAHARJA,32.14.09,WANAYASA,32.14.09.2011,RAHARJA,8,KRTS,2020
4547,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080009,BABAKAN,32.14.09,WANAYASA,32.14.09.2007,BABAKAN,42,KRTS,2020
4548,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080016,WANASARI,32.14.09,WANAYASA,32.14.09.2003,WANASARI,0,KRTS,2020
4549,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080017,LEGOKHUNI,32.14.09,WANAYASA,32.14.09.2014,LEGOKHUNI,34,KRTS,2020
4550,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080018,CIAWI,32.14.09,WANAYASA,32.14.09.2009,CIAWI,0,KRTS,2020
4551,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080019,SUKADAMI,32.14.09,WANAYASA,32.14.09.2002,SUKADAMI,54,KRTS,2020
4552,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080020,TARINGGUL TONGGOH,32.14.09,WANAYASA,32.14.09.2013,TARINGGUL TONGGOH,0,KRTS,2020
4553,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214080,WANAYASA,3214080021,TARINGGUL TENGAH,32.14.09,WANAYASA,32.14.09.2015,TARINGGUL TENGAH,0,KRTS,2020
4554,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081001,PUSAKAMULYA,32.14.17,KIARAPEDES,32.14.17.2009,PUSAKAMULYA,0,KRTS,2020
4555,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081002,PARAKAN GAROKGEK,32.14.17,KIARAPEDES,32.14.17.2003,PARAKANGAROKGEK,0,KRTS,2020
4556,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081003,CIRACAS,32.14.17,KIARAPEDES,32.14.17.2002,CIRACAS,0,KRTS,2020
4557,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081004,KIARAPEDES,32.14.17,KIARAPEDES,32.14.17.2001,KARANGPEDAS,0,KRTS,2020
4558,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081005,CIBEBER,32.14.17,KIARAPEDES,32.14.17.2008,CIBEBER,0,KRTS,2020
4559,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081006,SUMBERSARI,32.14.17,KIARAPEDES,32.14.17.2010,SUMBERSARI,0,KRTS,2020
4560,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081007,MEKARJAYA,32.14.17,KIARAPEDES,32.14.17.2005,MEKARJAYA,0,KRTS,2020
4561,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081008,MARGALUYU,32.14.17,KIARAPEDES,32.14.17.2006,MARGALUYU,0,KRTS,2020
4562,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081009,GARDU,32.14.17,KIARAPEDES,32.14.17.2007,GARDU,0,KRTS,2020
4563,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214081,KIARAPEDES,3214081010,TARINGGUL LANDEUH,32.14.17,KIARAPEDES,32.14.17.2004,TARINGGULLANDEUH,0,KRTS,2020
4564,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090009,CIHERANG,32.14.10,PASAWAHAN,32.14.10.2004,CIHERANG,0,KRTS,2020
4565,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,3214090,PASAWAHAN,3214090010,CIDAHU,32.14.10,PASAWAHAN,32.14.10.2005,CIDAHU,26,KRTS,2020
